STN_LABEL;ADR_NUMBER;zip;place;COM_CANTON;lat;long
Bernastrasse;7;3005;Bern;BE;46.942626949997305;7.448640718066361
Adelbodenstrasse;42;3714;Frutigen;BE;46.582203171829526;7.634545062311374
Houetli;324;3854;Oberried am Brienzersee;BE;46.74203134248643;7.965946246536709
Beundenstrasse;3;4538;Oberbipp;BE;47.25924599591299;7.663375854692938
Sonnhaldeweg;32a;3110;Münsingen;BE;46.879245928471725;7.568730580723154
Frommgutweg;4;3400;Burgdorf;BE;47.0535756569179;7.6251256347089615
Kasernenweg;10;3322;Urtenen-Schönbühl;BE;47.015374245658506;7.497512207470051
Gsteigstrasse;132a;3783;Grund b. Gstaad;BE;46.4508553199845;7.277126656389436
Gartenweg;1;3665;Wattenwil;BE;46.77224521489981;7.50720105036019
Falkenfluh;251;3674;Bleiken b. Oberdiessbach;BE;46.822963038277514;7.637278171146771
Rötschmattenweg;10;3232;Ins;BE;47.007091466086194;7.110752391153442
Oeyen;47;3756;Zwischenflüh;BE;46.611871901756324;7.523343499097906
Neuengasse;13b;3225;Müntschemier;BE;46.99440309899135;7.1487587762363525
Höhenweg;16;4932;Lotzwil;BE;47.187638301598106;7.79578479559606
Bantigerweg;10a;3303;Jegenstorf;BE;47.054990282898736;7.510150685275623
Mönchweg;6a;3053;Lätti;BE;47.03995402073378;7.430972944427287
Bodenacher;20m;3047;Bremgarten b. Bern;BE;46.97634079633224;7.430444318200558
Untergasse;15c;4922;Thunstetten;BE;47.20326910016313;7.759805006638873
Brunnenboden;67;3537;Eggiwil;BE;46.838466608045024;7.820280388811387
Schulhausstrasse;55;3076;Worb;BE;46.92662247423132;7.57002620851267
Allmihubel;905e;3825;Mürren;BE;46.56078054729335;7.887341154749847
Bernstrasse;72b;3018;Bern;BE;46.941664502638844;7.393399721640964
Nünenenweg;2;3116;Kirchdorf BE;BE;46.819191044706926;7.544396590902773
Hochwacht;169;3550;Langnau im Emmental;BE;46.91983497123807;7.79054304051313
Stocki;164a;3822;Lauterbrunnen;BE;46.59583438263581;7.910234180267137
Föhrenweg;18;3315;Bätterkinden;BE;47.12737376288268;7.533468251644366
Wildistrasse;58;3718;Kandersteg;BE;46.49255280205689;7.677074280839555
Impasse des Coquelicots;2;2615;Sonvilier;BE;47.14108947201282;6.968357032250187
Ringgis;872;3536;Aeschau;BE;46.916602592783036;7.770436368192739
Tubehus;50;3766;Boltigen;BE;46.641924632289076;7.4051235531203465
Baumenstrasse;6a;3818;Grindelwald;BE;46.63410019529343;8.05572219590748
Meisenweg;13;3110;Münsingen;BE;46.87260590005265;7.57005256172753
Hohlengasse;72b;3661;Uetendorf;BE;46.76824227222186;7.569524880401996
Endweg;70a;3818;Grindelwald;BE;46.62108740936947;8.029474301373263
Gartenstadtstrasse;7a;3098;Köniz;BE;46.92626230699928;7.414552347761654
Lengacker;11;4938;Rohrbach;BE;47.1379748874225;7.819116094909657
Uettligenstrasse;71;3033;Wohlen b. Bern;BE;46.97945807950743;7.367974780979703
Wil;6;4933;Rütschelen;BE;47.16839973051068;7.7712689890423325
Obermettli;27g;3638;Pohlern;BE;46.72669832425736;7.536315568524588
Dorf;16;3087;Niedermuhlern;BE;46.861676511290895;7.463918335301587
Bätterich;35;3615;Heimenschwand;BE;46.8259996146178;7.705648371589912
Melli;6a;3624;Goldiwil (Thun);BE;46.7641787393601;7.670417304620364
Flühlistrasse;31;3612;Steffisburg;BE;46.785481782972056;7.630474832959675
Sägeweg;14;3206;Ferenbalm;BE;46.94965312498174;7.208454007187375
Thunstrasse;11a;3113;Rubigen;BE;46.898133649336806;7.544681789115347
Scheurhofstrasse;34;4912;Aarwangen;BE;47.24564314497225;7.766227622943065
Kalberweid;15;4952;Eriswil;BE;47.0685590940479;7.865623696368164
Bernstrasse;29;3294;Büren an der Aare;BE;47.139989129510234;7.379386872459155
Werdtweg;4a;3007;Bern;BE;46.93942460755774;7.429846470646708
Bundsacker;507b;3154;Rüschegg Heubach;BE;46.78380038605247;7.4026756264295654
Ringstrasse;43a;4900;Langenthal;BE;47.21067971363461;7.782038736098075
Obere Hauptgasse;41;3600;Thun;BE;46.75868508281004;7.630052664142922
Gehren;95b;4944;Auswil;BE;47.1365165234779;7.8302048324353555
Seestrasse;24c;3600;Thun;BE;46.74801977596117;7.633430588346008
Bielstrasse;35;2558;Aegerten;BE;47.12178317572276;7.28345808764989
Bäreggstrasse;61;4900;Langenthal;BE;47.21795901248737;7.778138043378375
Glockenmatt;15a;2542;Pieterlen;BE;47.17531754243281;7.3475034783478925
Burgackerstrasse;22;3432;Lützelflüh-Goldbach;BE;47.0112633822655;7.682606533724686
Riedbachstrasse;98;3027;Bern;BE;46.94440777587663;7.3743786197105194
Gstaadstrasse;39;3792;Saanen;BE;46.48797965831274;7.270529429397708
Däleweidweg;51;3176;Neuenegg;BE;46.90414991058215;7.272645715423788
Bühlstrasse;26;3800;Interlaken;BE;46.6830748487882;7.871572757380037
Pestalozzistrasse;105;3600;Thun;BE;46.749737519297724;7.611214911251244
Prés du Haut de la Charrière;31c;2735;Champoz;BE;47.26521108504583;7.303149387863448
Seftigenstrasse;331;3084;Wabern;BE;46.924572306771886;7.458944438882569
Bernstrasse;27;3550;Langnau im Emmental;BE;46.939780489815334;7.780639416557793
Rosenweg;4a;3322;Urtenen-Schönbühl;BE;47.023361012083825;7.499165065871676
Envers des Convers;88;2616;Renan BE;BE;47.100522209009206;6.8858028227594525
Kuhnweg;4;3006;Bern;BE;46.9498561891126;7.46683504928836
Adelbodenstrasse;218b;3724;Ried (Frutigen);BE;46.55000450954049;7.602418870826743
Aefligenstrasse;7a;3309;Zauggenried;BE;47.07662074057958;7.547928736485224
Bernstrasse;52b;3122;Kehrsatz;BE;46.914036587021506;7.469665452457609
Hauptstrasse;126a;3855;Brienz BE;BE;46.753841300110054;8.03569176462274
Oeyweg;3a;3714;Frutigen;BE;46.581001907615175;7.65705853575649
Bodmestrasse;30a;3778;Schönried;BE;46.505935652135555;7.283605710646181
Melchnaustrasse;8a;4934;Madiswil;BE;47.16545909583684;7.800886237392624
Hohlenweg;34;2552;Orpund;BE;47.14156816045332;7.3093575063186735
Bühlbergstrasse;168;3775;Lenk im Simmental;BE;46.4527573757913;7.4711664037742525
Paul-Robert-Weg / Chemin Paul-Robert;4;2502;Biel/Bienne;BE;47.15103192559452;7.257318639114311
Unterbortstrasse;33;3792;Saanen;BE;46.49489275982672;7.25602351580084
Römergasse;5;4704;Niederbipp;BE;47.2647315824163;7.694225668872871
Stöckenweg;10b;3780;Gstaad;BE;46.47097173710283;7.2786547336321155
Egelbergstrasse;30;3006;Bern;BE;46.946213272874516;7.466281533264234
Mumenthalstrasse;5a;4914;Roggwil BE;BE;47.23643828931729;7.791752189465033
Mühlestrasse;5;3782;Lauenen b. Gstaad;BE;46.424878289178096;7.322903856934811
Gerechtigkeitsgasse;46;3011;Bern;BE;46.94841028481522;7.454132318775992
Schwandenstrasse;3;3155;Helgisried-Rohrbach;BE;46.81684561733136;7.426422460333166
Solothurnstrasse / Route de Soleure;32;2504;Biel/Bienne;BE;47.15484717657291;7.270017133893622
Mittelstrasse;8;4912;Aarwangen;BE;47.23314515305338;7.77709863534804
Egliweg;7;2560;Nidau;BE;47.12435880287192;7.234004128401892
Rohrstrasse;54;3507;Biglen;BE;46.924948010365334;7.628935361021372
Beundenweg;8;3296;Arch;BE;47.16556732168267;7.426072851332688
Spychergasse;9;3425;Willadingen;BE;47.14611498240769;7.613976496096766
Rue de la Combe-Aubert;10;2720;Tramelan;BE;47.224812686723126;7.107101349592089
Äussere Bleikenstrasse;12;3775;Lenk im Simmental;BE;46.48213231331328;7.433913501341573
Möschberg;4c;3506;Grosshöchstetten;BE;46.91007517187109;7.646642608894028
Römerstrasse;20;2563;Ipsach;BE;47.11409742619209;7.230024809587341
Utzenstorfstrasse;1b;3426;Aefligen;BE;47.094511947608694;7.556816067989477
Giebelweg;16;3414;Oberburg;BE;47.03654000246543;7.6245403815757395
Mülinenstrasse;4;3626;Hünibach;BE;46.74706046111569;7.641946405448257
Traubenweg;7;3612;Steffisburg;BE;46.7645352624769;7.633529285222688
Seestrasse;400;3658;Merligen;BE;46.68049809899709;7.7548596096832245
Eggeweg;4;3714;Frutigen;BE;46.58465980868729;7.6287218629028235
Löh;23;3753;Oey;BE;46.639723871803575;7.577064914706424
Ischlag;12;3303;Jegenstorf;BE;47.046125278498586;7.503190837882369
Renggstrasse;1035;3723;Kiental;BE;46.60418737519678;7.748684579202548
Lauenenseestrasse;17b;3782;Lauenen b. Gstaad;BE;46.417832411470926;7.329604587860821
Rehhagstrasse;79l;3018;Bern;BE;46.93524794944255;7.386523940863917
Burgunderstrasse;88;3018;Bern;BE;46.94033451237076;7.396736772745
Bottigenstrasse;51;3018;Bern;BE;46.939223076187176;7.384930893256106
Hübeliweg;25;3262;Suberg;BE;47.062037652320335;7.33865496941931
Burgdorfstrasse;2;3367;Thörigen;BE;47.17322208457867;7.727452677172798
Thunstettenstrasse;1a;3368;Bleienbach;BE;47.185199389708345;7.7529811259982875
Herrschaftsweg;33b;3818;Grindelwald;BE;46.62871803067159;8.01320892579197
Zelgstrasse;5;3775;Lenk im Simmental;BE;46.42857686042127;7.472180064045149
Merkurstrasse;10;3613;Steffisburg;BE;46.763905630339025;7.622609524556885
Hohleweg;2a;3380;Walliswil b. Niederbipp;BE;47.236364767938184;7.689098390507035
Promenade;47a;3780;Gstaad;BE;46.473734494963296;7.28593793954111
Lindacker;1;3465;Dürrenroth;BE;47.08849540323925;7.790226072206808
Steingrübliweg;19a;3072;Ostermundigen;BE;46.96118448445397;7.503523757573667
Frutigenstrasse;61g;3604;Thun;BE;46.74562703727676;7.628030516286672
Villetteweg;4a;2552;Orpund;BE;47.14051344886494;7.307329945332328
Sur le Pont;20b;2610;St-Imier;BE;47.146869902081725;6.994595851021787
Sängeliweg;10;4900;Langenthal;BE;47.20186716563104;7.775145747381219
Turmstrasse;6;3613;Steffisburg;BE;46.76704162186684;7.619098624668683
Steinimatta;721;3826;Gimmelwald;BE;46.543266584326794;7.887157076656389
Lengwald;283;3824;Stechelberg;BE;46.559289191435056;7.904777901844713
Kirchstrasse;7c;3086;Zimmerwald;BE;46.88066365858819;7.471653971024381
Engeriedweg;21;3012;Bern;BE;46.960788449162216;7.43459873078391
Unterer Quai / Quai du Bas;44;2502;Biel/Bienne;BE;47.13427338176325;7.240372066033403
Kaltberg;439;3054;Schüpfen;BE;47.03689637747267;7.361411567110758
Kirchweg;19;3504;Niederhünigen;BE;46.86550967001658;7.653054867777783
Obere Gletscherstrasse;33;3818;Grindelwald;BE;46.62861303039562;8.048986913453708
Gohlhausweg;14;3432;Lützelflüh-Goldbach;BE;47.002036128425175;7.6901515051051526
Handwerksgasse;4;3274;Hermrigen;BE;47.08047948780333;7.2431135679724274
Breiten;31a;3232;Ins;BE;47.00813903276992;7.099831289952747
Weingarten;16a;3257;Ammerzwil BE;BE;47.075024962307594;7.337037346952797
Hanselistrasse;28;3785;Gsteig b. Gstaad;BE;46.3818249115232;7.260643480328105
Mühlenenstrasse;24;3812;Wilderswil;BE;46.66051327466332;7.85968541746217
Bürenstrasse;50b;2542;Pieterlen;BE;47.172454553871084;7.3557920551444225
Kirchgasse;5;3066;Stettlen;BE;46.95934656979069;7.522125186657129
Spitalstrasse;43;3454;Sumiswald;BE;47.033406518980854;7.750764861379379
Staatsstrasse;163a;3626;Hünibach;BE;46.746558617174315;7.640871443429271
Achern;18a;3714;Frutigen;BE;46.56863652242906;7.655182744423928
Hubelmattstrasse;42b;3007;Bern;BE;46.94193321206547;7.421256456772601
Jägerweg;11;3097;Liebefeld;BE;46.933397266933895;7.424647372681171
Chemin de la Croix;1;2720;Tramelan;BE;47.21918648120458;7.096376599908903
Eichbühlweg;3a;3626;Hünibach;BE;46.74230306722236;7.651192922425809
Dunantstrasse;4;3400;Burgdorf;BE;47.06513525883119;7.612975693935291
Rue des Fontenayes;31;2610;St-Imier;BE;47.14787242737416;6.984158441100648
Fürerecher;914c;3766;Boltigen;BE;46.61280845195142;7.387689091736201
Hauptstrasse;30;2560;Nidau;BE;47.12576405653437;7.240271954816676
Chemin des Pinsons;3;2735;Malleray;BE;47.2419092670972;7.271523676461557
Lochweg;9;3114;Wichtrach;BE;46.85027464922448;7.574259639264793
Wellenberg;386a;3855;Brienz BE;BE;46.75938536689493;8.0386066716054
Bitziusweg;1a;3432;Lützelflüh-Goldbach;BE;47.008856632515126;7.689144495218547
Weiherweg;6;2562;Port;BE;47.11340978626517;7.259462684733911
Heimstrasse;82;3422;Alchenflüh;BE;47.086547785999656;7.5763683130174995
Lerchenfeldstrasse;12b;3603;Thun;BE;46.76741504103117;7.604110253990902
Niederberg;104d;3531;Oberthal;BE;46.91649005092601;7.690920872584022
Chalbermoos;17;3636;Längenbühl;BE;46.754761122589244;7.528971074722061
Waldeckweg;6;3508;Arni BE;BE;46.93339181131062;7.651039749054952
Gartenstadtstrasse;36;3097;Liebefeld;BE;46.927772727181505;7.411229647576268
Resti;448;6086;Hasliberg Reuti;BE;46.73339840895893;8.207881046665452
Le Clos;15;2606;Corgémont;BE;47.19511780014916;7.142058114873465
Sunnige Riprächte;469;3765;Oberwil im Simmental;BE;46.68880444653843;7.424466703977475
Forrerstrasse;20;3006;Bern;BE;46.934276839470186;7.465487678627342
Büelacher;28;3257;Grossaffoltern;BE;47.06786692346579;7.362524871552851
Au Saignat;35l;2333;La Ferrière;BE;47.13684130716745;6.885163234940554
Käsereiweg;1;3234;Vinelz;BE;47.0329179676083;7.111264932703612
Rainmattstrasse;11;3415;Rüegsauschachen;BE;47.01954563529898;7.661533585587621
Am Bach;8;3053;Münchenbuchsee;BE;47.0192297614056;7.441222316327351
Hintere Gasse;32;2554;Meinisberg;BE;47.16199171269722;7.3531972390371685
Dählenweg;22;3603;Thun;BE;46.76652382574315;7.598229607426651
Beundenstrasse;19;4536;Attiswil;BE;47.24840688487675;7.617295938136231
Lindenallee;40;3800;Interlaken;BE;46.68598807150284;7.867164750872397
Hergisbergstrasse;2;3183;Albligen;BE;46.85028336477459;7.32087974407556
Kerzersstrasse;37;3225;Müntschemier;BE;46.99536232284067;7.151028015906659
Flueweg;3a;3855;Schwanden b. Brienz;BE;46.75595451103663;8.052809301542558
Schaufelacker;3;3033;Wohlen b. Bern;BE;46.97737645410891;7.362207973777122
La Praye;31e;2515;Prêles;BE;47.08724225869296;7.09096668764219
Langestrasse;48;3603;Thun;BE;46.76353196805761;7.595602713710164
Hübeligässli;16;3207;Golaten;BE;46.987490233514606;7.244085064795914
Lauenenstrasse;15;3782;Lauenen b. Gstaad;BE;46.42546974313955;7.320730118047572
Zelg;6;3631;Höfen b. Thun;BE;46.71579679252045;7.57125569147101
Altikofenstrasse;180;3048;Worblaufen;BE;46.97975681062244;7.4635118770531514
Kirchenfeldweg;9;4900;Langenthal;BE;47.21209581074701;7.7955650530256575
Port;58d;3617;Fahrni b. Thun;BE;46.79646173844571;7.652754914144212
Altenbergstrasse;32a;3013;Bern;BE;46.95091943262512;7.457679740530503
Obere Gletscherstrasse;61;3818;Grindelwald;BE;46.63101260533508;8.054433338697827
Meiefeldstrasse;43;3400;Burgdorf;BE;47.06197191141819;7.604922655520851
Dorf;17;3754;Diemtigen;BE;46.64970518320723;7.564706786578858
Dorfstrasse;26a;3234;Vinelz;BE;47.03531068998424;7.117618204040018
Bernstrasse;176;3072;Ostermundigen;BE;46.95926833276042;7.503849928344914
Rainweg;4;3132;Riggisberg;BE;46.81077644622494;7.479722395691272
Bahnhofstrasse;18;3375;Inkwil;BE;47.19790251461094;7.672369945079875
Schachenweg;70a;3038;Kirchlindach;BE;47.011123335170446;7.418799907734843
Käsereigasse;15;3282;Bargen BE;BE;47.039923180602436;7.260959651751681
Johann-Lisser-Weg / Chemin Johann-Lisser;14;2504;Biel/Bienne;BE;47.15211431617532;7.271080640285906
Gandlauenenstrasse;26c;3772;St. Stephan;BE;46.508075981627;7.376011611522824
Vogelsang / Chante-Merle;88a;2502;Biel/Bienne;BE;47.14715221538248;7.2445694487844765
Flugplatz;4b;3772;St. Stephan;BE;46.50030749812969;7.405617506092624
Unterwahlern;35;3150;Schwarzenburg;BE;46.82542346424317;7.354799081599976
Postgasse;55;3011;Bern;BE;46.94858128901069;7.4533573701086855
Chaletweg;5;3174;Thörishaus;BE;46.89342817040404;7.333447225775115
Gantrischstrasse;6;3052;Zollikofen;BE;46.99953908833785;7.449912534612433
Mechtenriedweg;2;3702;Hondrich;BE;46.672789236976264;7.67683505427855
Haldenweg;25a;3074;Muri b. Bern;BE;46.922273748174995;7.498974166569971
Hubberger;30c;4938;Rohrbachgraben;BE;47.111918245450546;7.79611095582914
Haseneggenweg;6a;3283;Kallnach;BE;47.019898211546455;7.238074347430496
Alte Strasse;32a;3778;Schönried;BE;46.50248915875426;7.282755838492539
Eriswilstrasse;62;4950;Huttwil;BE;47.10784726269142;7.856437374747667
Elfenaustrasse;58;3074;Muri b. Bern;BE;46.93030669731205;7.477224913572274
Schörlishäusern;51;3376;Graben;BE;47.221779998387554;7.732916270221492
Schüpfgasse;5;3704;Krattigen;BE;46.661837687446834;7.725548494240673
Lindenbühl;140c;3635;Uebeschi;BE;46.73925495693013;7.556606006553285
Aarbergstrasse;34;3294;Büren an der Aare;BE;47.13931612703173;7.36664030282431
Obere Bächlen;1;3110;Münsingen;BE;46.888344891841264;7.572452510390679
Niederdorf;7b;4952;Eriswil;BE;47.083856959477025;7.849086769995685
Hubelstrasse;103;3052;Zollikofen;BE;46.997371585819614;7.433714451442352
Sonnhaldenstrasse;19;4917;Melchnau;BE;47.17972533597836;7.8439900872577795
Effingerstrasse;67;3008;Bern;BE;46.945595110411205;7.427783191555666
Mannenbergweg;19;3063;Ittigen;BE;46.980523299542625;7.486460471649592
Lätzgüetliweg;6;3777;Saanenmöser;BE;46.51012620936841;7.311228422183118
Undere Chleinenberg;709;3852;Ringgenberg BE;BE;46.70591322434316;7.892809038884526
Bösarni;280;3068;Utzigen;BE;46.95892044910275;7.594699142362072
Quellenweg;3;3652;Hilterfingen;BE;46.736540511477756;7.663469154154707
Zelg;20;3116;Kirchdorf BE;BE;46.82446458529376;7.551496789257774
Hohlestrasse;16;3123;Belp;BE;46.888848350120135;7.49716590958702
Waldhüsli;515;3436;Zollbrück;BE;46.9821209408823;7.792567139108188
Les Oeuchattes;6a;2743;Eschert;BE;47.275952951477755;7.401013606605216
Blumenweg;8a;4536;Attiswil;BE;47.24823439341835;7.61832568686239
Schallenberg;3;3417;Rüegsau;BE;47.03247667956542;7.6588769652394735
Aeschlenstrasse;36b;3654;Gunten;BE;46.721140023403855;7.689539365409152
Bodenmattestrasse;23;3752;Wimmis;BE;46.67871269640361;7.641925343296292
Bern-Zürichstrasse;5d;3425;Koppigen;BE;47.127889877927885;7.608987944226409
Seitenstrasse;11;3532;Mirchel;BE;46.89448033331258;7.644994725034161
Hinterer Schweikhof;4c;3462;Weier im Emmental;BE;47.06605161744335;7.756615186218433
Rue des Etoblons;34;2616;Renan BE;BE;47.12605669105962;6.921887291955242
Marktgasse;32;4900;Langenthal;BE;47.211478987981565;7.788445992478922
Pelikanweg;1a;3074;Muri b. Bern;BE;46.93439531449611;7.488350617778409
Hohlenweg;8;2552;Orpund;BE;47.139318798666416;7.308782958214001
Murtenstrasse;23d;3202;Frauenkappelen;BE;46.95187075077535;7.344379337130588
Neufeld;8;3775;Lenk im Simmental;BE;46.44856963809764;7.44594223008713
Oberfeldweg;11a;3273;Kappelen;BE;47.05287871315488;7.262693214033822
Quellenweg;23;3303;Jegenstorf;BE;47.05052379097601;7.503275021765812
Unter Schöriz;172;3619;Eriz;BE;46.7727628446665;7.815089535534467
Föhrenweg;6;2575;Täuffelen;BE;47.0663588294593;7.196879191230929
Industrieweg;12;3612;Steffisburg;BE;46.77297470740009;7.627118050809686
Obere Bahnhofstrasse;18;3714;Frutigen;BE;46.588960915252464;7.648583158473269
Dorfstrasse;12b;3473;Alchenstorf;BE;47.12592841814999;7.626747129076621
Johann-Renfer-Strasse / Rue Johann-Renfer;50;2504;Biel/Bienne;BE;47.15819844846401;7.286543032826659
Bärengässli;1a;2543;Lengnau BE;BE;47.184029968183836;7.3678722320526955
Lagerweg;1;4900;Langenthal;BE;47.21722060206296;7.772258613402269
Sägeweg;5;3270;Aarberg;BE;47.043950429107255;7.277421188556953
Schlossgut;2;3633;Amsoldingen;BE;46.727401410494565;7.578452772388336
Stadtgutmatt;11c;3294;Büren an der Aare;BE;47.13531019809526;7.37637360652231
Hauptstrasse;22a;3422;Alchenflüh;BE;47.08366016462661;7.576571636198813
Ritterfeldweg;10;3052;Zollikofen;BE;46.99539963650066;7.46190177697828
Kirchackerstrasse;22;2575;Täuffelen;BE;47.06288703634587;7.197013391699666
Mülibüüne;12e;3422;Kirchberg BE;BE;47.09176494627203;7.576289445808221
Wittenmattstrasse;41;3174;Thörishaus;BE;46.899626455677875;7.344288162506354
Starenweg;7a;3604;Thun;BE;46.741529671783226;7.6138450452629245
Breitenacker;6;3662;Seftigen;BE;46.788174738448234;7.534369866769608
Mühlematte;1c;3535;Schüpbach;BE;46.92994720835906;7.735931369151283
Schafrain;4a;3036;Detligen;BE;46.999914152605996;7.273649335004529
Tschüppeliweg;6;2513;Twann;BE;47.10565111126981;7.162118974970973
Les Hautes Roches;41;2762;Roches BE;BE;47.30187681711423;7.367277422020564
Landshutstrasse;21;3427;Utzenstorf;BE;47.13286208078648;7.551891405171584
Lenkstrasse;93;3772;St. Stephan;BE;46.50600957758238;7.4020181679988575
Kleinfeldweg;10;3144;Gasel;BE;46.90070359397331;7.402516598355677
