type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,aargau?map=false&pt=1500000,"Schiffstrasse 23, ",4323 Wallbach, 1438830.– ,"Haustiere erlaubt, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Einfamilienhaus,,,260,723,,1950,1998,,
haus,aargau?map=false&pt=1500000,"Muracherstrasse 4c, ",5722 Gränichen, 1110330.– ,"Balkon / Terrasse, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,3.5,,170,295,699,2002,,,
haus,aargau?map=false&pt=1500000,"Untere Trottmatt, ",5274 Mettau, 1265380.– ,Lift,Nach Vereinbarung,Einfamilienhaus,3.5,1,140,200,,2024,,,
haus,aargau?map=false&pt=1500000,"Untere Trottmatt, ",5274 Mettau, 1265380.– ,Lift,Nach Vereinbarung,Einfamilienhaus,3.5,1,140,200,,2024,,,
haus,aargau?map=false&pt=1500000,"Burghalde 2, ",5024 Küttigen, 1550520.– ,Balkon / Terrasse,Nach Vereinbarung,Reihenfamilienhaus,4.5,,230,200,,1996,2018,,
haus,aargau?map=false&pt=1500000,"Muristrasse 29, ",5623 Boswil, 1077480.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Aussicht, Kinderfreundlich, Parkplatz, Garage, Altbau, Hochparterre",Nach Vereinbarung,Einfamilienhaus,3.5,3,,853,1159,1935,2009,,
haus,aargau?map=false&pt=1500000,"Hammerstätte, ",5073 Gipf-Oberfrick, 1668780.– ,Garage,Nach Vereinbarung,Einfamilienhaus,3.5,3,180,251,,2024,,,
haus,aargau?map=false&pt=1500000,"Ahornweg 2, ",4323 Wallbach, 1303480.– ,,Nach Vereinbarung,Einfamilienhaus,3.5,,160,336,697,1993,,,
haus,aargau?map=false&pt=1500000,"Buchenweg 11, ",5702 Niederlenz, 1773900.– ,"Balkon / Terrasse, Aussicht, Ruhige Lage, Kinderfreundlich, Parkplatz, Garage, Minergie zertifiziert, Minergie Bauweise",Sofort,Einfamilienhaus,4.5,3,210,248,727,2024,,,2.6
haus,aargau?map=false&pt=1500000,"Säliring 16, ",4663 Aarburg, 1268010.– ,,Nach Vereinbarung,Einfamilienhaus,3.5,,140,501,746,1957,2022,,
haus,aargau?map=false&pt=1500000,"Paradiesstrasse 2, ",5113 Holderbank AG, 1898730.– ,"Haustiere erlaubt, Balkon / Terrasse, Mit Gartenhaus, Kabel-TV, Cheminée, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,5.5,,270,612,1204,1984,2024,,
haus,aargau?map=false&pt=1500000,"Wettingen, ",5430 Wettingen, 1944720.– ,Garage,Nach Vereinbarung,Reihenfamilienhaus,4.5,3,200,243,709,2002,,,
haus,aargau?map=false&pt=1500000,"Dorfstrasse 3, ",5225 Bözberg, 1090620.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,4.5,,170,175,723,1994,,,
haus,aargau?map=false&pt=1500000,"Winkelstrasse 21, ",5236 Remigen, 1162890.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich",Nach Vereinbarung,Einfamilienhaus,4.5,,180,256,815,1987,,,
haus,aargau?map=false&pt=1500000,"Birrwil, ",5708 Birrwil,auf Anfrage,"Aussicht, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3,2,150,2239,674,1948,2021,,
haus,aargau?map=false&pt=1500000,"Buchenweg 3, ",5722 Gränichen, 1576800.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,2,170,403,,1963,,,
haus,aargau?map=false&pt=1500000,"Steinbitzweg 14a, ",5106 Veltheim AG, 978930.– ,"Balkon / Terrasse, Kinderfreundlich",Nach Vereinbarung,Doppeleinfamilienhaus,4.5,,190,276,781,2008,,,
haus,aargau?map=false&pt=1500000,"Sonneweg 20a, ",5323 Rietheim, 1701630.– ,Kabel-TV,Nach Vereinbarung,Einfamilienhaus,4.5,4,230,465,,2023,,,
haus,aargau?map=false&pt=1500000,"Rüslerstrasse 6, ",5432 Neuenhof,auf Anfrage,"Mit Gartenhaus, Kabel-TV, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Einfamilienhaus,5.5,4,320,602,1301,1962,,1,
haus,aargau?map=false&pt=1500000,"Lettenstrasse 2, ",5462 Siglistorf, 1813320.– ,"Balkon / Terrasse, Cheminée, Aussicht, Ruhige Lage, Kinderfreundlich, Parkplatz",Sofort,Einfamilienhaus,4.5,,,2161,,1928,,,
haus,aargau?map=false&pt=1500000,"Badstrasse 141d, ",5323 Zurzach,auf Anfrage,"Balkon / Terrasse, Parkplatz, Garage, Lift",Nach Vereinbarung,Reihenfamilienhaus,3.5,,200,163,,,,,
haus,aargau?map=false&pt=1500000,"Badstrasse 141d, ",5323 Zurzach,auf Anfrage,"Balkon / Terrasse, Parkplatz, Garage, Lift",Nach Vereinbarung,Reihenfamilienhaus,3.5,,200,163,,,,,
haus,aargau?map=false&pt=1500000,"Badstrasse 141 b, ",5323 Zurzach, 1143180.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,,200,,,,,,
haus,aargau?map=false&pt=1500000,"Badstrasse 141 b, ",5323 Zurzach, 1143180.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,3.5,,200,,,,,,
haus,aargau?map=false&pt=1500000,"Im Röthler 28, ",5406 Rütihof, 1261440.– ,"Parkplatz, Eckhaus",Nach Vereinbarung,Reihenfamilienhaus,3.5,,130,221,,2000,,,
